UserID,WindowID,State,DegreeType,Major,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany
215968,1,18,2,2548,3,2,2,0,0
216114,1,1,2,21,9,3,0,0,0
216270,1,0,0,0,2,10,2,0,0
216703,1,28,2,77,3,6,0,0,0
216847,1,8,2,2564,5,4,0,0,0
217269,1,0,2,1200,5,9,0,1,3
217275,1,16,0,2570,3,8,1,0,0
217607,1,9,3,0,1,1,0,0,0
217635,1,4,3,0,3,6,2,0,0
217640,1,17,2,15,4,8,0,0,0
218630,1,22,0,2,4,5,2,1,2
218817,1,9,3,0,0,,2,0,0
218897,1,0,0,2,4,14,1,0,0
218967,1,10,0,44,1,5,1,0,0
218970,1,13,3,0,4,12,0,1,2
219088,1,22,0,0,4,27,1,0,0
219648,1,0,4,0,6,7,0,0,0
219908,1,14,0,2,10,26,0,1,20
220302,1,29,0,2,1,1,1,0,0
220560,1,2,3,0,4,5,0,0,0
220659,1,17,2,609,4,9,2,0,0
220706,1,17,3,0,3,6,2,0,0
220971,1,9,0,2,1,1,2,0,0
221296,1,10,0,2,3,3,1,0,0
221309,1,12,0,2,3,6,2,0,0
221385,1,46,2,2082,2,21,0,1,30
221571,1,7,0,2,2,3,0,0,0
221649,1,2,2,0,3,7,0,0,0
222410,1,7,1,0,4,8,2,1,55
222412,1,14,2,723,9,112,0,0,0
222593,1,11,3,0,10,20,0,0,0
222694,1,28,2,0,5,12,2,0,0
223931,1,15,3,2681,7,13,2,1,10
224449,1,2,3,0,6,8,2,0,0
224660,1,30,1,2692,5,11,0,1,4
224798,1,41,2,1485,6,18,0,1,2
225024,1,2,3,2699,6,14,0,1,165
225100,1,1,2,0,2,29,0,0,0
225106,1,8,2,63,5,11,2,0,0
225643,1,4,0,1233,6,16,2,0,0
225687,1,7,1,2713,9,33,0,1,27
225786,1,11,0,354,3,2,2,1,5
225810,1,19,0,2,3,8,0,0,0
226864,1,46,0,19,3,10,2,1,10
228038,1,0,3,0,7,10,0,0,0
228233,1,12,0,2,4,3,2,0,0
228362,1,4,4,2103,3,2,2,0,0
228604,1,18,2,662,3,7,0,0,0
228614,1,9,3,0,3,11,2,0,0
229507,1,39,1,2767,10,23,2,0,0
229625,1,10,2,2770,4,7,2,1,3
229637,1,18,4,21,4,7,1,0,0
229655,1,9,2,11,2,10,2,1,5
229718,1,15,1,2772,5,16,0,1,15
230145,1,1,2,2773,5,7,1,0,0
230166,1,19,4,2774,5,12,2,1,35
230422,1,9,4,19,3,4,2,0,0
230792,1,16,4,176,3,8,2,1,2
230824,1,17,2,67,3,4,1,0,0
230959,1,19,4,0,6,22,2,0,0
231093,1,0,0,614,1,2,2,1,8
231128,1,0,0,2,6,13,1,0,0
231406,1,14,2,15,5,12,2,0,0
231730,1,9,2,213,8,25,2,0,0
232034,1,5,3,43,4,13,0,0,0
232076,1,2,4,2798,4,18,0,1,3
232149,1,4,0,19,4,5,1,0,0
232348,1,18,3,329,7,12,2,0,0
232356,1,39,0,2,1,4,2,1,10
232458,1,17,3,920,3,8,0,0,0
232585,1,4,0,2,6,7,0,0,0
232623,1,8,4,11,1,3,0,0,0
232695,1,17,2,2812,7,6,0,0,0
232983,1,16,0,2,3,18,0,1,1
233325,1,10,2,430,2,1,2,0,0
233407,1,31,3,2822,9,16,0,0,0
233608,1,15,0,2,3,2,2,0,0
233890,1,15,0,2,1,0,2,0,0
233893,1,46,0,2,4,8,2,1,12
234274,1,2,2,0,5,11,0,0,0
234487,1,0,4,68,7,11,0,0,0
234785,1,8,2,2848,4,5,2,0,0
234968,1,32,0,2,2,2,0,0,0
234973,1,27,4,256,6,18,1,0,0
235023,1,22,5,0,1,2,0,1,8
235078,1,2,1,132,4,6,1,0,0
235442,1,2,3,2856,4,6,0,0,0
235491,1,22,5,2857,3,19,1,0,0
235537,1,15,0,2,1,0,2,0,0
235816,1,15,4,2862,5,15,0,0,0
236066,1,11,2,2867,5,9,1,0,0
236164,1,18,3,0,5,10,0,0,0
236167,1,19,3,45,3,11,1,0,0
236607,1,16,2,199,7,7,0,0,0
236844,1,9,6,269,4,8,0,0,0
236937,1,9,2,8,4,21,0,0,0
236975,1,22,0,2,5,8,1,0,0
237066,1,20,2,940,7,9,2,0,0
237852,1,1,0,2,3,6,2,0,0
237890,1,10,0,44,3,2,2,1,2
237999,1,0,0,2893,3,12,0,1,30
238036,1,20,3,0,0,,2,0,0
238224,1,22,1,920,6,6,2,0,0
238610,1,0,2,63,4,3,0,0,0
238725,1,9,2,71,8,15,2,0,0
238871,1,39,0,0,1,1,2,0,0
239548,1,9,3,2909,0,,2,0,0
239720,1,1,0,2,4,4,0,0,0
239751,1,1,2,0,2,6,0,0,0
240177,1,12,2,2915,6,5,1,0,0
240507,1,9,0,133,3,9,2,0,0
240773,1,11,3,0,5,12,0,0,0
240799,1,17,4,129,4,8,1,0,0
240827,1,16,4,145,5,17,0,0,0
240959,1,4,3,0,7,13,0,0,0
241294,1,38,1,2924,4,4,2,0,0
241384,1,4,2,1162,3,4,0,0,0
241445,1,4,2,1525,4,8,1,0,0
241632,1,19,2,3,2,13,0,0,0
241686,1,15,0,2,4,4,2,1,15
241761,1,27,4,115,2,6,2,0,0
241921,1,38,3,2934,5,22,0,1,2
242033,1,16,0,2,4,4,2,0,0
242042,1,19,2,2936,10,13,1,0,0
242261,1,22,0,0,1,1,2,0,0
242411,1,14,0,2942,6,8,1,1,15
243496,1,4,2,44,6,11,2,1,15
243680,1,9,3,0,3,8,0,0,0
243926,1,0,2,51,6,10,0,0,0
244268,1,4,4,2968,5,14,2,1,15
244543,1,46,4,0,6,11,2,0,0
245130,1,12,1,2192,4,22,0,0,0
245328,1,22,3,21,6,21,2,0,0
245429,1,39,2,63,7,8,0,0,0
245813,1,2,4,63,3,4,1,0,0
245824,1,41,2,68,7,15,0,0,0
245879,1,9,4,215,2,11,0,0,0
246284,1,4,3,0,3,2,0,0,0
246495,1,12,2,2996,3,4,0,1,15
246696,1,15,3,0,4,7,2,1,7
247116,1,13,0,2,4,11,2,0,0
247163,1,22,0,0,5,4,2,0,0
247350,1,29,0,3006,6,12,0,0,0
247565,1,4,0,2,3,14,2,0,0
247634,1,4,4,15,8,4,2,0,0
247795,1,15,0,2,5,7,0,0,0
247991,1,12,3,0,3,13,0,0,0
248057,1,4,0,1174,4,8,2,0,0
248384,1,9,4,176,4,11,1,0,0
248522,1,16,0,2,4,17,2,0,0
248817,1,28,3,51,3,7,0,1,5
249389,1,4,3,0,6,15,2,0,0
249514,1,38,2,1046,8,14,2,0,0
249981,1,9,0,0,2,13,2,0,0
250351,1,16,2,3035,7,7,1,0,0
250470,1,17,3,0,5,11,0,1,6
250843,1,7,4,43,7,11,0,0,0
250892,1,4,4,1930,2,3,2,0,0
251239,1,33,3,0,6,6,2,0,0
251548,1,1,3,0,7,9,0,0,0
252210,1,13,3,0,8,25,0,0,0
252391,1,18,3,0,11,10,0,1,15
252801,1,9,1,50,3,13,2,1,5
252925,1,0,1,3064,10,15,2,0,0
253393,1,27,0,2,4,6,0,1,6
253673,1,7,0,2,3,17,2,0,0
253684,1,0,4,21,3,3,2,0,0
253884,1,1,3,68,4,12,2,0,0
253933,1,15,4,114,9,36,2,0,0
254013,1,17,3,141,4,3,2,0,0
254072,1,8,0,0,6,9,1,0,0
254477,1,2,0,2,6,23,0,0,0
254536,1,39,0,259,3,2,2,0,0
254630,1,4,4,3083,3,6,0,1,10
254950,1,0,4,275,3,15,0,0,0
255269,1,11,3,1455,4,14,2,0,0
255422,1,52,2,0,5,11,1,0,0
255454,1,9,2,63,6,11,0,1,10
255964,1,10,0,2,4,7,0,0,0
256005,1,2,2,56,3,8,0,0,0
256057,1,16,3,0,5,8,1,0,0
256079,1,7,2,51,5,5,0,0,0
256206,1,24,3,0,1,3,2,1,2
256232,1,1,2,3098,5,8,0,0,0
257631,1,18,0,2,2,18,0,0,0
257797,1,12,3,0,10,13,0,0,0
257855,1,12,2,2445,10,9,1,0,0
258272,1,1,3,0,6,14,0,0,0
258581,1,34,2,68,6,7,2,0,0
258955,1,9,5,3126,6,14,2,1,3
259489,1,12,3,0,4,6,0,0,0
259784,1,7,0,0,5,5,2,0,0
259919,1,15,0,0,6,5,2,0,0
260113,1,17,3,0,6,7,0,1,3
260528,1,7,2,63,5,8,2,0,0
260720,1,22,2,0,6,15,0,0,0
260786,1,4,0,1414,4,9,1,1,9
260882,1,16,2,43,4,9,0,0,0
261723,1,1,2,3164,2,11,0,1,15
262028,1,16,3,0,1,6,0,0,0
262676,1,13,1,33,6,13,0,0,0
262778,1,9,6,11,8,15,0,1,10
263345,1,22,3,3034,6,24,0,0,0
263786,1,17,0,2,7,7,0,0,0
263908,1,19,2,0,10,18,0,0,0
264641,1,27,3,0,10,24,2,1,5
264849,1,4,0,0,4,4,0,0,0
264898,1,15,3,0,5,14,2,1,5
265042,1,2,2,213,5,11,0,0,0
265131,1,17,1,1966,5,7,1,0,0
265294,1,9,0,0,5,6,2,0,0
265627,1,10,0,2,4,9,0,1,5
265672,1,10,0,2,4,3,2,0,0
265749,1,16,3,0,0,,1,0,0
265804,1,4,5,1899,10,19,0,0,0
266010,1,14,0,3201,5,33,0,1,12
266293,1,38,2,0,2,1,2,0,0
266815,1,9,2,114,5,24,0,0,0
267036,1,10,4,21,4,10,2,0,0
267297,1,9,2,51,4,9,0,0,0
267349,1,34,3,68,2,5,0,1,15
267496,1,3,3,3216,8,10,0,1,5
267825,1,4,1,3218,5,13,0,0,0
267831,1,34,5,3219,7,24,0,0,0
267871,1,17,0,2,10,15,0,0,0
268468,1,4,0,2,9,21,2,1,100
268774,1,2,1,2658,10,21,0,0,0
268777,1,10,4,0,7,4,0,0,0
268883,1,39,2,15,6,5,2,0,0
268886,1,1,2,21,4,109,2,1,4
268983,1,28,3,0,0,,2,1,8
269114,1,16,1,3235,3,5,2,1,15
269257,1,9,4,3237,3,13,2,0,0
269262,1,10,3,0,6,8,2,0,0
269427,1,19,1,5,4,13,0,0,0
269587,1,10,2,3241,10,12,0,0,0
269978,1,18,1,21,6,11,2,1,11
270484,1,11,3,0,10,14,0,0,0
270897,1,19,0,2307,4,12,2,0,0
271186,1,18,1,44,4,7,1,0,0
271498,1,15,2,63,5,13,2,0,0
271699,1,2,0,2,5,8,0,0,0
271821,1,11,1,1486,7,20,2,1,40
271976,1,29,0,2,1,3,0,0,0
272106,1,5,0,3258,3,22,2,0,0
272391,1,18,0,2,6,13,0,1,7
272398,1,0,5,3264,5,15,2,1,20
272653,1,4,3,21,6,19,1,0,0
273542,1,2,2,3277,7,26,0,1,1
273874,1,0,3,1069,4,11,0,1,12
273960,1,12,2,1,6,7,0,0,0
274061,1,28,4,430,6,10,2,1,150
274180,1,3,0,0,3,11,1,0,0
274307,1,5,3,51,4,6,0,0,0
274317,1,4,2,756,3,15,2,1,5
274326,1,13,4,357,5,11,0,0,0
274780,1,24,0,0,0,,2,0,0
274786,1,19,2,0,4,20,0,0,0
274813,1,7,2,71,3,8,2,0,0
274832,1,1,2,56,5,3,0,0,0
274867,1,17,1,3290,10,15,0,0,0
274870,1,2,2,2033,5,8,0,0,0
276020,1,10,4,15,7,7,1,0,0
276263,1,2,2,63,4,13,0,0,0
276317,1,13,0,2,5,10,0,0,0
276479,1,0,3,0,2,5,1,0,0
276613,1,15,0,3310,10,10,0,0,0
276731,1,12,1,649,10,24,2,0,0
276906,1,0,2,3317,7,21,0,1,4
277137,1,11,0,2,4,11,0,0,0
277825,1,0,1,3327,3,5,0,0,0
278547,1,22,4,11,3,7,2,1,4
279287,1,19,2,1068,4,11,0,0,0
279379,1,9,3,3339,7,8,0,1,2
279655,1,20,3,0,6,16,0,0,0
279811,1,22,4,453,3,8,0,1,20
279857,1,18,1,228,4,21,0,1,50
280092,1,39,4,417,1,1,2,0,0
280191,1,19,3,0,0,,0,0,0
280304,1,17,2,8,10,30,0,0,0
280311,1,15,1,1083,6,8,2,0,0
280948,1,4,2,21,9,12,0,0,0
281210,1,4,0,0,5,8,0,1,5
281409,1,4,4,68,8,13,2,0,0
281697,1,11,2,96,5,19,0,1,7
281796,1,0,2,11,6,25,2,0,0
281826,1,12,1,3359,6,6,0,0,0
282333,1,9,3,0,7,7,0,0,0
282390,1,12,3,0,5,10,2,0,0
282512,1,4,3,0,9,10,2,1,11
282767,1,4,4,3371,5,5,2,0,0
283312,1,17,4,2263,4,3,2,1,7
283465,1,17,3,0,3,10,2,0,0
283557,1,16,0,2,7,24,0,0,0
283562,1,4,0,2,4,8,2,0,0
283784,1,15,3,0,12,7,2,1,10
284033,1,17,4,1263,3,5,2,0,0
284039,1,12,5,417,0,,2,0,0
284047,1,9,3,0,7,13,2,1,4
284153,1,0,4,3383,5,14,0,0,0
284265,1,2,0,2,4,23,2,1,2
284307,1,17,0,0,5,11,0,0,0
284328,1,31,2,11,4,8,0,0,0
284351,1,15,3,0,4,12,2,1,20
284427,1,7,2,308,2,11,0,1,5
284668,1,1,2,21,3,26,0,0,0
284689,1,4,2,88,9,15,0,0,0
285048,1,17,2,256,6,29,1,0,0
285162,1,17,3,0,6,22,0,0,0
285289,1,18,0,2,5,14,0,1,10
286187,1,14,3,3408,9,8,0,0,0
286273,1,4,4,308,4,33,0,1,50
286392,1,4,0,0,1,5,0,1,6
287133,1,1,3,0,5,6,2,0,0
287318,1,2,4,44,8,16,2,0,0
287519,1,4,0,2,4,6,1,0,0
287881,1,18,4,690,5,13,0,1,1
287940,1,17,0,2,3,9,2,0,0
288353,1,7,3,3432,1,21,0,1,20
288563,1,12,1,3435,10,6,0,0,0
289899,1,12,0,2,5,18,0,0,0
290271,1,16,3,3448,8,12,0,0,0
290429,1,13,3,0,3,9,2,0,0
290481,1,16,3,0,6,27,0,0,0
290485,1,10,3,0,9,12,0,0,0
291008,1,4,1,0,10,26,0,0,0
291040,1,17,1,3452,2,17,0,0,0
291315,1,15,0,225,4,11,0,1,3
291886,1,22,2,1478,3,4,0,1,20
291894,1,12,4,68,2,9,2,0,0
291991,1,12,0,2,9,22,2,0,0
292024,1,4,0,0,2,5,0,0,0
292174,1,17,2,430,2,6,0,0,0
292283,1,8,3,0,4,8,2,1,8
292408,1,13,0,1775,4,6,1,0,0
292641,1,20,3,0,9,16,2,0,0
292986,1,17,2,3468,5,25,0,0,0
293758,1,17,4,10,2,5,2,0,0
294060,1,22,1,360,4,9,2,1,11
294356,1,17,1,3482,6,8,0,0,0
294455,1,1,4,3484,5,5,0,1,15
294589,1,0,2,68,5,12,0,0,0
294977,1,9,3,0,5,3,2,0,0
295348,1,32,3,0,5,21,2,1,20
295425,1,22,3,0,3,19,2,1,60
295721,1,9,0,0,3,6,0,1,5
296318,1,1,3,0,3,5,0,0,0
296500,1,18,2,2557,5,9,1,0,0
296688,1,12,2,667,4,7,2,1,200
296697,1,15,3,0,3,1,2,1,3
296939,1,17,3,51,0,,1,0,0
297470,1,13,3,0,5,14,2,1,15
297677,1,15,0,2,2,4,0,0,0
297791,1,15,3,1571,3,12,0,0,0
298011,1,5,3,67,2,5,0,0,0
298270,1,0,3,0,8,11,2,0,0
298804,1,19,4,51,6,36,0,0,0
298975,1,0,3,0,5,13,1,0,0
299335,1,27,3,59,10,17,0,0,0
299784,1,8,2,2280,6,7,0,0,0
300081,1,9,3,0,4,7,2,0,0
300572,1,4,2,3539,8,11,0,0,0
300832,1,4,0,2,7,10,2,0,0
300882,1,9,0,2,2,12,2,0,0
301039,1,55,4,3541,2,17,2,0,0
301430,1,9,3,0,1,3,0,0,0
302706,1,9,3,0,4,13,2,0,0
303039,1,0,0,2,5,12,2,0,0
303737,1,0,2,3563,6,7,0,0,0
303778,1,4,0,2,5,6,0,1,120
304008,1,7,0,2762,4,5,2,1,50
304307,1,0,3,1896,4,14,2,0,0
304421,1,9,3,3567,4,9,0,0,0
304545,1,12,2,21,3,15,2,1,10
304620,1,39,4,213,3,8,0,0,0
305035,1,22,2,114,2,7,1,0,0
305079,1,11,4,3569,2,4,2,0,0
305626,1,2,3,3573,2,2,2,0,0
306324,1,18,0,2,5,22,0,0,0
307217,1,9,4,0,6,9,2,0,0
307661,1,46,1,21,5,14,2,0,0
307778,1,10,4,3591,4,6,0,0,0
308154,1,14,3,1092,7,4,0,0,0
308875,1,14,1,5,2,1,2,1,25
309161,1,26,0,0,5,24,2,0,0
309179,1,22,0,3047,0,,2,0,0
309639,1,17,4,419,4,4,0,0,0
310048,1,34,3,114,0,,1,0,0
310209,1,4,3,84,4,7,0,0,0
310237,1,38,3,19,5,11,0,0,0
310560,1,4,1,3618,6,8,0,0,0
310711,1,2,2,213,8,13,1,0,0
310743,1,4,1,45,4,19,0,0,0
311165,1,4,2,3623,3,3,0,0,0
311310,1,14,2,11,5,3,0,0,0
311879,1,17,3,0,10,17,0,0,0
311882,1,0,2,63,4,7,0,0,0
311908,1,4,0,133,4,17,2,0,0
312884,1,28,4,1376,7,9,2,0,0
313505,1,17,0,0,4,4,1,0,0
313695,1,4,2,45,4,23,2,0,0
314172,1,9,2,272,5,8,0,0,0
314324,1,2,1,3638,4,12,2,0,0
315520,1,7,4,15,3,6,2,0,0
315612,1,9,0,2,2,5,0,0,0
315771,1,2,0,0,4,1,2,0,0
316235,1,18,2,298,4,6,0,0,0
316696,1,17,2,372,7,9,0,0,0
316867,1,17,0,0,7,24,1,0,0
317052,1,4,3,493,0,,2,0,0
317196,1,4,0,792,6,5,0,0,0
317400,1,15,4,143,4,16,0,0,0
317683,1,0,3,0,0,,2,0,0
318003,1,8,0,329,2,3,2,0,0
318077,1,12,2,3672,4,3,2,0,0
318598,1,4,0,2,5,10,0,0,0
318700,1,3,0,2,3,16,0,0,0
318735,1,1,6,3677,9,25,0,0,0
319061,1,0,2,59,10,19,0,0,0
319082,1,14,3,0,3,11,2,0,0
319994,1,9,0,2,8,37,2,1,5
320062,1,31,0,2,3,10,2,0,0
321953,1,4,3,0,5,2,0,0,0
322025,1,17,3,3702,6,9,2,0,0
322662,1,12,2,3707,4,9,0,0,0
322668,1,18,3,21,5,18,2,0,0
323015,1,24,3,11,4,11,2,0,0
323166,1,0,2,3713,6,14,2,0,0
323711,1,22,0,2,10,8,2,1,8
323755,1,4,0,303,6,25,2,0,0
323817,1,11,0,2,2,18,2,0,0
323885,1,10,3,361,2,1,2,0,0
324489,1,2,1,11,4,4,2,0,0
325271,1,12,0,2,3,4,0,0,0
325322,1,0,0,2,3,5,0,1,9
325908,1,4,3,0,5,4,0,0,0
325920,1,15,0,0,6,8,0,1,3
326204,1,4,0,2,3,6,2,0,0
327146,1,15,3,0,4,20,0,0,0
327267,1,9,0,2,2,5,1,0,0
327362,1,46,2,63,9,17,0,1,6
327884,1,4,5,3735,10,6,2,1,1
328243,1,0,0,2,2,2,2,0,0
328561,1,2,1,411,3,2,0,0,0
328703,1,2,2,3743,4,13,2,0,0
328802,1,4,4,792,6,6,0,0,0
328945,1,0,2,1054,4,13,2,0,0
329192,1,7,0,2,3,11,2,0,0
329384,1,7,4,63,4,5,0,0,0
329407,1,4,0,2,3,3,0,0,0
329629,1,18,1,241,3,6,0,0,0
329871,1,17,2,63,3,9,0,0,0
330041,1,9,4,213,1,0,2,0,0
330077,1,11,2,1975,3,10,0,0,0
330249,1,9,1,0,4,12,0,1,15
330773,1,9,3,0,3,23,0,0,0
330889,1,7,4,493,5,3,2,0,0
331597,1,10,2,1422,8,15,1,0,0
331684,1,4,2,294,0,,2,1,7
332227,1,16,1,3767,5,7,0,0,0
332592,1,9,0,2,5,43,2,0,0
334463,1,22,0,2,6,8,0,1,40
334489,1,9,4,0,6,18,0,0,0
334497,1,39,0,2,4,4,0,0,0
335068,1,0,0,0,4,13,2,0,0
335440,1,17,0,19,3,6,2,0,0
335584,1,4,2,268,3,3,0,0,0
335707,1,9,2,3796,1,3,1,0,0
336455,1,8,0,225,5,12,0,1,31
336989,1,2,2,11,3,9,2,0,0
337826,1,14,0,2,4,1,2,0,0
337942,1,3,2,241,6,7,1,0,0
338002,1,57,3,0,6,21,0,0,0
338108,1,4,6,0,5,27,1,0,0
338469,1,19,6,3811,9,10,0,0,0
339065,1,0,2,3819,1,4,0,0,0
339123,1,27,0,2,3,4,0,0,0
339244,1,55,0,2,4,10,0,0,0
340876,1,10,4,11,3,6,0,1,10
342320,1,9,2,3844,3,3,1,0,0
342435,1,19,3,3846,6,6,2,0,0
343276,1,9,2,920,4,5,0,0,0
344788,1,28,3,0,3,5,2,0,0
345151,1,9,4,3869,3,9,0,0,0
345807,1,9,0,2,7,8,0,0,0
345971,1,22,0,2,4,10,0,0,0
346571,1,39,0,0,4,5,2,0,0
346888,1,9,0,2,5,16,2,1,5
347315,1,17,0,0,1,13,2,0,0
347541,1,7,4,19,6,5,1,0,0
347620,1,5,4,3887,5,8,0,0,0
347692,1,18,0,2,3,4,2,0,0
347920,1,14,0,2,1,18,0,0,0
348042,1,11,0,2,6,11,0,0,0
348711,1,4,3,0,3,6,0,0,0
348756,1,22,3,0,6,9,0,0,0
348935,1,0,3,0,2,11,0,0,0
349177,1,12,0,2,1,1,2,0,0
349748,1,12,0,2,8,8,2,0,0
350262,1,17,2,59,8,9,0,0,0
350526,1,9,1,134,1,8,2,1,10
350716,1,11,3,673,10,13,1,0,0
350844,1,22,0,2,3,11,0,0,0
351304,1,11,2,21,7,8,2,0,0
351389,1,16,6,3916,1,4,0,0,0
351555,1,2,4,275,3,3,0,0,0
351916,1,4,0,2,3,7,2,0,0
352057,1,10,2,145,4,12,1,0,0
352283,1,2,3,668,2,11,2,0,0
352287,1,1,4,3921,4,13,0,1,20
352412,1,15,3,419,3,6,2,0,0
352446,1,31,0,2,9,11,0,0,0
353414,1,16,2,398,5,8,0,0,0
355354,1,9,0,193,1,9,2,0,0
355472,1,9,0,2,2,1,2,1,2
355986,1,4,0,3952,5,9,0,1,5
356329,1,9,2,3955,4,20,1,0,0
356468,1,18,4,3956,5,20,0,0,0
356791,1,0,2,213,3,15,2,0,0
357310,1,12,0,2,3,18,0,0,0
357388,1,13,3,225,3,9,2,0,0
357476,1,26,2,168,6,3,0,0,0
357925,1,11,2,1601,5,2,0,0,0
358511,1,14,4,59,7,9,0,0,0
358854,1,18,3,0,4,29,2,0,0
359604,1,0,2,114,6,11,1,0,0
359892,1,9,2,0,4,17,0,0,0
359939,1,10,0,0,2,2,2,1,11
360131,1,2,2,5,4,4,0,0,0
360138,1,0,0,2,3,8,2,1,3
360203,1,9,0,2,1,0,0,0,0
360504,1,11,3,0,2,2,2,0,0
360542,1,9,0,2,5,7,0,0,0
360645,1,9,1,1584,6,18,2,0,0
360667,1,19,4,33,4,13,1,0,0
361093,1,9,3,0,7,9,0,0,0
361306,1,0,0,2,2,2,2,0,0
361854,1,4,0,2,5,8,2,0,0
361855,1,17,2,21,6,10,0,1,20
362040,1,18,0,3992,3,6,0,1,8
362592,1,0,1,214,3,9,2,0,0
363168,1,10,0,19,4,9,0,0,0
363283,1,0,2,3044,4,14,2,0,0
363656,1,19,1,37,4,6,2,0,0
363683,1,18,3,0,6,16,1,0,0
364350,1,19,0,0,2,3,0,0,0
364817,1,11,1,4008,3,4,2,0,0
365185,1,19,2,970,4,12,0,1,8
366465,1,9,4,0,1,9,0,0,0
366624,1,9,0,2,4,7,1,0,0
367033,1,5,3,0,2,11,2,0,0
367135,1,5,4,217,4,6,2,0,0
367356,1,11,2,2002,3,6,1,0,0
367480,1,11,2,45,3,5,0,0,0
368235,1,10,2,21,4,6,1,0,0
368466,1,1,1,143,0,,2,0,0
368883,1,15,3,0,4,11,2,1,6
369512,1,9,2,816,4,9,2,0,0
370074,1,15,2,0,3,30,2,1,10
370933,1,10,3,4060,10,23,0,0,0
371047,1,11,1,0,2,1,2,0,0
371239,1,9,0,2,2,9,2,0,0
371386,1,2,4,10,5,7,0,0,0
371431,1,11,4,51,4,4,0,0,0
371538,1,7,0,2,7,8,2,0,0
372676,1,22,4,71,0,,2,0,0
372802,1,2,1,4073,7,15,0,0,0
373260,1,0,4,3233,2,1,2,0,0
373711,1,7,2,4078,2,7,2,0,0
373774,1,31,3,0,3,6,1,0,0
373794,1,22,3,0,1,1,2,0,0
374096,1,2,0,2,4,7,2,0,0
374301,1,7,4,21,4,5,2,0,0
374506,1,22,1,11,5,9,0,0,0
374992,1,0,2,1754,8,30,0,0,0
375003,1,12,0,2,7,7,2,1,10
375603,1,15,3,0,5,6,0,0,0
375719,1,15,0,2,3,26,1,0,0
376167,1,19,0,2,3,1,2,0,0
376665,1,0,4,915,4,4,2,0,0
377371,1,9,0,2,3,5,2,1,25
377725,1,0,1,2340,3,23,0,0,0
378247,1,2,4,3621,3,5,2,0,0
378320,1,11,2,4105,5,6,0,0,0
378692,1,0,0,0,2,11,1,0,0
379309,1,7,1,351,5,8,1,0,0
379743,1,15,0,2,3,12,0,0,0
380631,1,2,2,1871,4,10,0,0,0
380957,1,1,0,2,9,5,2,0,0
381145,1,2,1,134,2,13,0,1,25
381206,1,1,2,71,4,9,0,0,0
382349,1,2,4,0,6,7,0,0,0
383088,1,13,3,0,6,11,2,0,0
383419,1,9,2,44,4,9,0,0,0
383715,1,17,2,1871,1,3,2,0,0
383838,1,8,2,10,4,7,0,0,0
384363,1,31,3,0,5,7,0,0,0
385177,1,4,3,0,7,12,0,1,10
385725,1,18,2,5,10,4,0,0,0
385732,1,19,0,419,1,7,2,0,0
386545,1,2,4,4153,3,2,0,0,0
386803,1,1,0,1577,5,4,2,1,2
387639,1,9,2,4164,4,5,2,1,10
387650,1,13,2,21,5,8,0,0,0
387768,1,17,0,2,4,11,2,0,0
388262,1,17,2,225,3,4,2,1,1
388358,1,4,3,0,0,,1,0,0
388707,1,2,2,1624,3,12,0,1,15
389752,1,18,2,4182,4,14,0,0,0
389771,1,11,0,2,2,4,0,1,4
390339,1,11,2,4186,3,4,2,0,0
390701,1,4,3,0,3,8,2,1,10
390726,1,0,0,2,0,,2,0,0
391194,1,2,3,10,2,10,2,0,0
391378,1,7,3,0,3,7,2,0,0
391652,1,17,0,2,5,12,2,1,3
392426,1,2,0,668,2,13,2,1,4
392780,1,7,2,51,3,4,0,0,0
392797,1,9,1,4202,4,24,0,0,0
393605,1,12,0,2,5,4,2,1,20
394000,1,2,3,4208,6,15,1,0,0
394555,1,10,2,256,3,17,0,0,0
394725,1,9,3,0,3,8,0,0,0
395017,1,10,0,2,3,12,0,0,0
395219,1,18,0,2,5,6,0,0,0
395951,1,40,2,288,7,8,0,0,0
396288,1,7,2,15,3,3,0,0,0
396357,1,5,3,82,1,9,2,0,0
396360,1,41,3,0,2,3,0,0,0
396836,1,4,4,0,5,20,1,0,0
397209,1,18,3,4238,5,7,2,0,0
397779,1,9,0,2,4,27,2,1,15
398210,1,19,2,51,3,10,0,0,0
398647,1,29,2,716,4,7,0,0,0
398769,1,9,0,2,5,6,0,0,0
399262,1,4,0,2,10,13,1,0,0
399313,1,17,2,11,8,40,2,1,60
399527,1,4,0,2,4,7,0,0,0
399616,1,1,0,2,2,30,2,0,0
399973,1,9,3,0,4,31,2,0,0
400918,1,9,4,15,6,7,2,0,0
401765,1,0,0,2,6,13,1,0,0
401818,1,4,2,1054,4,11,0,0,0
402176,1,9,0,2,0,,2,1,8
402456,1,17,0,2,9,11,2,0,0
402463,1,10,2,0,3,8,0,0,0
402729,1,8,2,67,6,11,0,1,5
403032,1,38,3,0,2,4,2,0,0
403054,1,19,2,4280,2,4,2,1,15
403381,1,10,0,0,6,6,2,0,0
404286,1,9,3,0,5,11,0,0,0
404484,1,34,0,2,4,5,2,0,0
404705,1,18,2,0,4,9,2,0,0
405670,1,18,2,4297,4,10,2,0,0
405794,1,3,0,4299,10,24,1,0,0
405962,1,0,0,0,4,6,0,0,0
